var_i,var_j,p_i_to_j,p_j_to_i,class_i_to_j,class_j_to_i,pair_relation
emotional_insecurity,need_for_security,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,negative_interactions,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,negative_outlook_on_future,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,negative_thought_patterns,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,new_environment,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,obligation_overload,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,obligations,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,obsessive_behavior,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,obsessive_thinking,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,occupation,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,operating_capacity,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,painting,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,painting_miniatures,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,parental_volatility,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,past_shaping_present,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,past_trauma,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,patterned_behavior,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,peace,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,perceived_current_environment,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,perceived_failure,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,perceived_lack_of_control,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,perceived_progress_towards_goals,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,perception_of_world,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,perfectionism,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,permanent_tension,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,perpetual_strain,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,persistence,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,persistent_anxiety,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,persistent_sense_of_instability,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,persistent_weight,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,pessimistic_expectations,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,physical_health,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,physical_sensation_of_anxiety,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,physical_symptoms,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,planning_ineffectiveness,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,poor_social_connections,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,poor_work_life_balance,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,pottery_hobby,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,powerlessness,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,preference_for_alone_time,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,preoccupation_with_past,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,pressure_handling_difficulty,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,pressure_sensitivity,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,productivity,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,projected_calm,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,reactive_behavior,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,reflective_thinking,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,regret,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,relationship_stress,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,relaxation,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,relaxation_ability,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,relaxation_difficulty,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,residential_location,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,responsibility,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,restlessness,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,rigid_control,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,role_playing,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,sadness,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,safety_perspective,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,schedule_management,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,security,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,security_concerns,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,security_insecurity,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,security_need,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_care,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_care_activity,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_care_effort,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_care_efforts,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_control_difficulty,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_criticism,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_distancing,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_distraction,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_focus,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_identification_with_past_patterns,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_management,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_perceived_failure,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_protection,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_protection_patterns,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_recognition,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_reconciliation,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_reflection,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_reliance,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,self_sabotaging_behavior,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,sense_of_security,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,sleep_deprivation,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,sleep_disturbance,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,sleep_quality,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,social_anxiety,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,social_commitment,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,social_concealment,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,social_connection,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,social_interaction_impact,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,social_isolation,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,stability,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,stress,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,struggle_to_find_peace,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,struggle_with_contentment,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,struggle_with_peace,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,struggle_with_purpose,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,survival_mode,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,survival_pattern,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,task_focus,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,temperament,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,therapeutic_activity,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,time_demands,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,time_management,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,trauma,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,travel,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,trust_issues,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,uncertainty,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,unhealthy_coping,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,unpredictable_outbursts,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,unrealistic_expectations,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,unsafe_environment,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,unstable_emotional_state,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,upbringing_influence_on_mood,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,vivid_memories,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,void_left_by_childhood,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,volatility,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,vulnerability,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,work_family_obligations,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,work_performance,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,workplace_friction,0.000000,0.000000,low,low,no_supported_connection
emotional_insecurity,yoga_practice,0.000000,0.000000,low,low,no_supported_connection
emotional_instability,emotional_intensity,0.000000,0.000359,low,low,no_supported_connection
emotional_instability,emotional_management,0.000515,0.000000,low,low,no_supported_connection
emotional_instability,emotional_overwhelm,0.000000,0.000000,low,low,no_supported_connection
emotional_instability,emotional_persistence,0.000000,0.000000,low,low,no_supported_connection
emotional_instability,emotional_protection,0.000000,0.000000,low,low,no_supported_connection
emotional_instability,emotional_reactivity,0.000000,0.000000,low,low,no_supported_connection
emotional_instability,emotional_recovery,0.000000,0.000000,low,low,no_supported_connection
emotional_instability,emotional_resilience,0.000000,0.000000,low,low,no_supported_connection
emotional_instability,emotional_safety,0.000000,0.000000,low,low,no_supported_connection
emotional_instability,emotional_scarring,0.000000,0.000000,low,low,no_supported_connection
emotional_instability,emotional_shutdown,0.000000,0.000000,low,low,no_supported_connection
emotional_instability,emotional_stability,0.000000,0.000000,low,low,no_supported_connection
emotional_instability,emotional_struggle,0.000000,0.000000,low,low,no_supported_connection
