source,target,p_edge,edge_class
marital_tension,unstable_emotional_state,0.000000,low
marital_tension,upbringing_influence_on_mood,0.000000,low
marital_tension,vivid_memories,0.000000,low
marital_tension,void_left_by_childhood,0.000000,low
marital_tension,volatility,0.000000,low
marital_tension,vulnerability,0.000000,low
marital_tension,work_family_obligations,0.000000,low
marital_tension,work_performance,0.000000,low
marital_tension,workplace_friction,0.000000,low
marital_tension,yoga_practice,0.000000,low
mental_demands,adult_pressure,0.000000,low
mental_demands,adverse_childhood_experiences,0.000000,low
mental_demands,adverse_environmental_factors,0.000000,low
mental_demands,adversity,0.000000,low
mental_demands,analytical_thinking,0.000000,low
mental_demands,anger,0.000000,low
mental_demands,anxiety,0.000000,low
mental_demands,anxiety_aftermath,0.000000,low
mental_demands,anxiety_in_adult_relationships,0.000000,low
mental_demands,atmosphere_management,0.000000,low
mental_demands,avoidance,0.000000,low
mental_demands,basic_security,0.000000,low
mental_demands,behavioral_adjustment,0.000000,low
mental_demands,budget_management,0.000000,low
mental_demands,burden_absorption,0.000000,low
mental_demands,burnout,0.000000,low
mental_demands,capacity_to_engage,0.000000,low
mental_demands,career_demands,0.000000,low
mental_demands,career_progress,0.000000,low
mental_demands,career_stress,0.000000,low
mental_demands,chaos_at_home,0.000000,low
mental_demands,chronic_stress,0.000000,low
mental_demands,conflict_avoidance,0.000000,low
mental_demands,contentment,0.000000,low
mental_demands,control,0.000000,low
mental_demands,coping_mechanism,0.000000,low
mental_demands,creative_activity,0.000000,low
mental_demands,crisis_anticipation,0.000000,low
mental_demands,crisis_management,0.000000,low
mental_demands,daily_grind,0.000000,low
mental_demands,daily_life_balance,0.000000,low
mental_demands,daily_routine,0.000000,low
mental_demands,defensiveness,0.000000,low
mental_demands,demands,0.000000,low
mental_demands,demands_persistence,0.000000,low
mental_demands,depression,0.000000,low
mental_demands,desire_for_safety,0.000000,low
mental_demands,desire_to_engage,0.000000,low
mental_demands,dietary_changes,0.000000,low
mental_demands,difficulty_functioning,0.000000,low
mental_demands,difficulty_pivoting_attention,0.000000,low
mental_demands,difficulty_self_regulation,0.000000,low
mental_demands,disconnection_from_past_self,0.000000,low
mental_demands,disconnection_from_world,0.000000,low
mental_demands,distraction,0.000000,low
mental_demands,eating_habits,0.000000,low
mental_demands,embarrassment,0.000000,low
mental_demands,emotional_bracing,0.000000,low
mental_demands,emotional_breakdown,0.000000,low
mental_demands,emotional_capacity,0.000000,low
mental_demands,emotional_carryover,0.000000,low
mental_demands,emotional_cycle,0.000000,low
mental_demands,emotional_disconnection,0.000000,low
mental_demands,emotional_distress,0.000000,low
mental_demands,emotional_dysregulation,0.000000,low
mental_demands,emotional_emptiness,0.000000,low
mental_demands,emotional_energy,0.000000,low
mental_demands,emotional_exhaustion,0.000000,low
mental_demands,emotional_guardedness,0.000000,low
mental_demands,emotional_heaviness,0.000000,low
mental_demands,emotional_insecurity,0.000000,low
mental_demands,emotional_instability,0.000000,low
mental_demands,emotional_intensity,0.000000,low
mental_demands,emotional_management,0.000000,low
mental_demands,emotional_overwhelm,0.000000,low
mental_demands,emotional_persistence,0.000000,low
mental_demands,emotional_protection,0.000000,low
mental_demands,emotional_reactivity,0.000000,low
mental_demands,emotional_recovery,0.000000,low
mental_demands,emotional_resilience,0.000000,low
mental_demands,emotional_safety,0.000000,low
mental_demands,emotional_scarring,0.000000,low
mental_demands,emotional_shutdown,0.000000,low
mental_demands,emotional_stability,0.000000,low
mental_demands,emotional_struggle,0.000000,low
mental_demands,emotional_suppression,0.000000,low
mental_demands,emotional_tension,0.000000,low
mental_demands,emotional_triggers,0.000000,low
mental_demands,emotional_unsettledness,0.000000,low
mental_demands,energy_depletion,0.000000,low
mental_demands,energy_expenditure,0.000000,low
mental_demands,energy_level,0.000703,low
mental_demands,engagement_effort_aversion,0.000000,low
mental_demands,engagement_in_hobbies,0.000000,low
mental_demands,engagement_with_world,0.000000,low
mental_demands,environmental_change,0.000000,low
mental_demands,environmental_control,0.000000,low
mental_demands,environmental_disruption,0.000000,low
mental_demands,environmental_instability,0.000000,low
mental_demands,environmental_safety,0.000000,low
mental_demands,environmental_scanning,0.000000,low
mental_demands,environmental_stress,0.000000,low
mental_demands,environmental_unsafety,0.000000,low
mental_demands,exercise_routine,0.000000,low
mental_demands,exhaustion,0.000000,low
mental_demands,external_demands,0.000000,low
mental_demands,external_pressure,0.000000,low
mental_demands,family_support,0.000000,low
mental_demands,fear,0.000000,low
mental_demands,fear_of_abandonment,0.000000,low
mental_demands,fear_of_chaos,0.000000,low
mental_demands,fear_of_failure,0.000000,low
mental_demands,fear_of_triggering_others,0.000000,low
mental_demands,fear_of_vulnerability,0.000000,low
mental_demands,feeling_trapped,0.000000,low
mental_demands,feeling_unsafe,0.000000,low
mental_demands,feeling_unsupported,0.000000,low
mental_demands,financial_stress,0.000000,low
mental_demands,focus,0.000000,low
mental_demands,functional_impairment,0.000000,low
mental_demands,gardening_hobby,0.000000,low
mental_demands,geographic_location,0.000000,low
mental_demands,geographic_relocation,0.000000,low
mental_demands,health_consciousness,0.000000,low
mental_demands,high_alert_state,0.000000,low
mental_demands,home_environmental_stress,0.000000,low
mental_demands,hopelessness,0.000000,low
mental_demands,impulsivity,0.000000,low
mental_demands,independent_living,0.000000,low
mental_demands,insecurity,0.000000,low
mental_demands,instability,0.000000,low
mental_demands,instability_in_early_years,0.000000,low
mental_demands,internal_alarm_management,0.000000,low
mental_demands,internal_conflict,0.000000,low
mental_demands,internal_instability,0.000000,low
mental_demands,internal_map,0.000000,low
mental_demands,internal_momentum,0.000000,low
mental_demands,internal_noise,0.000000,low
mental_demands,internal_restlessness,0.000000,low
mental_demands,internal_strain,0.000000,low
mental_demands,internalized_negativity,0.000000,low
mental_demands,internalized_threat_response,0.000000,low
mental_demands,intrusive_thoughts,0.000000,low
mental_demands,lack_of_control,0.000000,low
mental_demands,lack_of_peace,0.000000,low
mental_demands,lack_of_purpose,0.000000,low
mental_demands,lack_of_safety,0.000000,low
mental_demands,life_changes,0.000000,low
mental_demands,life_demand_balance,0.000000,low
mental_demands,life_demands,0.000000,low
mental_demands,life_stress,0.000000,low
mental_demands,living_situation,0.000000,low
mental_demands,loneliness,0.000000,low
mental_demands,loss_of_balance,0.000000,low
mental_demands,loss_of_control,0.000000,low
mental_demands,loss_of_drive,0.000000,low
mental_demands,loss_of_emotional_control,0.000000,low
mental_demands,loss_of_energy,0.000000,low
mental_demands,loss_of_interest,0.000000,low
mental_demands,low_energy,0.000000,low
mental_demands,marital_tension,0.000000,low
mental_demands,mental_distraction,0.000000,low
mental_demands,mental_focus,0.000000,low
mental_demands,mental_load,0.000000,low
mental_demands,mental_looping,0.000000,low
mental_demands,mental_preoccupation,0.000000,low
mental_demands,mental_rehearsal,0.000000,low
mental_demands,mental_repetition,0.000000,low
mental_demands,mental_rumination,0.000000,low
mental_demands,mental_struggle,0.000000,low
mental_demands,mental_volatility,0.000000,low
mental_demands,need_for_control,0.000000,low
mental_demands,need_for_safety,0.000000,low
mental_demands,need_for_security,0.000000,low
mental_demands,negative_interactions,0.000000,low
mental_demands,negative_outlook_on_future,0.000000,low
mental_demands,negative_thought_patterns,0.000000,low
mental_demands,new_environment,0.000000,low
mental_demands,obligation_overload,0.000000,low
mental_demands,obligations,0.000000,low
mental_demands,obsessive_behavior,0.000000,low
mental_demands,obsessive_thinking,0.000000,low
mental_demands,occupation,0.000000,low
mental_demands,operating_capacity,0.000000,low
mental_demands,painting,0.000000,low
mental_demands,painting_miniatures,0.000000,low
mental_demands,parental_volatility,0.000000,low
mental_demands,past_shaping_present,0.000000,low
mental_demands,past_trauma,0.000000,low
mental_demands,patterned_behavior,0.000000,low
mental_demands,peace,0.000000,low
mental_demands,perceived_current_environment,0.000000,low
mental_demands,perceived_failure,0.000000,low
mental_demands,perceived_lack_of_control,0.000000,low
mental_demands,perceived_progress_towards_goals,0.000000,low
mental_demands,perception_of_world,0.000000,low
mental_demands,perfectionism,0.000000,low
mental_demands,permanent_tension,0.000000,low
mental_demands,perpetual_strain,0.000000,low
mental_demands,persistence,0.000000,low
mental_demands,persistent_anxiety,0.000000,low
mental_demands,persistent_sense_of_instability,0.000000,low
mental_demands,persistent_weight,0.000000,low
mental_demands,pessimistic_expectations,0.000000,low
mental_demands,physical_health,0.000000,low
mental_demands,physical_sensation_of_anxiety,0.000000,low
mental_demands,physical_symptoms,0.000000,low
mental_demands,planning_ineffectiveness,0.000000,low
mental_demands,poor_social_connections,0.000000,low
mental_demands,poor_work_life_balance,0.000000,low
mental_demands,pottery_hobby,0.000000,low
mental_demands,powerlessness,0.000000,low
mental_demands,preference_for_alone_time,0.000000,low
mental_demands,preoccupation_with_past,0.000000,low
mental_demands,pressure_handling_difficulty,0.000000,low
mental_demands,pressure_sensitivity,0.000000,low
mental_demands,productivity,0.000000,low
mental_demands,projected_calm,0.000000,low
mental_demands,reactive_behavior,0.000000,low
mental_demands,reflective_thinking,0.000000,low
mental_demands,regret,0.000000,low
mental_demands,relationship_stress,0.000000,low
mental_demands,relaxation,0.000000,low
mental_demands,relaxation_ability,0.000000,low
mental_demands,relaxation_difficulty,0.000000,low
mental_demands,residential_location,0.000000,low
mental_demands,responsibility,0.000000,low
mental_demands,restlessness,0.000000,low
mental_demands,rigid_control,0.000000,low
mental_demands,role_playing,0.000000,low
mental_demands,sadness,0.000000,low
mental_demands,safety_perspective,0.000000,low
mental_demands,schedule_management,0.000000,low
mental_demands,security,0.000000,low
mental_demands,security_concerns,0.000000,low
mental_demands,security_insecurity,0.000000,low
mental_demands,security_need,0.000000,low
mental_demands,self_care,0.000000,low
mental_demands,self_care_activity,0.000000,low
mental_demands,self_care_effort,0.000000,low
mental_demands,self_care_efforts,0.000000,low
mental_demands,self_control_difficulty,0.000000,low
mental_demands,self_criticism,0.000000,low
mental_demands,self_distancing,0.000000,low
mental_demands,self_distraction,0.000000,low
mental_demands,self_focus,0.000000,low
mental_demands,self_identification_with_past_patterns,0.000000,low
mental_demands,self_management,0.000000,low
mental_demands,self_perceived_failure,0.000000,low
mental_demands,self_protection,0.000000,low
mental_demands,self_protection_patterns,0.000000,low
mental_demands,self_recognition,0.000000,low
mental_demands,self_reconciliation,0.000000,low
mental_demands,self_reflection,0.000000,low
mental_demands,self_reliance,0.000000,low
mental_demands,self_sabotaging_behavior,0.000000,low
mental_demands,sense_of_security,0.000000,low
mental_demands,sleep_deprivation,0.000000,low
mental_demands,sleep_disturbance,0.000000,low
mental_demands,sleep_quality,0.000000,low
mental_demands,social_anxiety,0.000000,low
mental_demands,social_commitment,0.000000,low
mental_demands,social_concealment,0.000000,low
mental_demands,social_connection,0.000000,low
mental_demands,social_interaction_impact,0.000000,low
mental_demands,social_isolation,0.000000,low
mental_demands,stability,0.000000,low
mental_demands,stress,0.000000,low
mental_demands,struggle_to_find_peace,0.000000,low
mental_demands,struggle_with_contentment,0.000000,low
mental_demands,struggle_with_peace,0.000000,low
mental_demands,struggle_with_purpose,0.000000,low
mental_demands,survival_mode,0.000000,low
mental_demands,survival_pattern,0.000000,low
mental_demands,task_focus,0.000000,low
